,lat,lon
950,45.5016889,-73.567256
951,29.3013479,-94.7976958
952,29.6516344,-82.3248262
953,47.4473204,-122.4598502
954,51.253775,-85.323214
955,29.6516344,-82.3248262
956,35.7795897,-78.6381787
957,33.7489954,-84.3879824
958,29.6516344,-82.3248262
959,38.6270025,-90.1994042
960,43.0730517,-89.4012302
961,29.6516344,-82.3248262
962,38.8108408,-94.9271868
963,25.7616798,-80.1917902
964,35.9131996,-79.0558445
965,40.3025907,-74.511172
966,10.0677719,-69.3473509
967,19.318154,-98.2374954
968,44.2619309,-88.4153847
969,36.7944045,-76.2170609
970,40.4258686,-86.9080655
971,40.6781784,-73.9441579
972,39.8422093,-75.1969346
973,38.902984,-76.9364691
974,19.4326077,-99.133208
975,42.3600825,-71.0588801
976,45.4215296,-75.6971931
977,40.4862157,-74.4518188
978,40.6781784,-73.9441579
979,41.079273,-85.1393513
980,52.205337,0.121817
981,39.9525839,-75.1652215
982,37.9642529,-91.8318334
983,40.6781784,-73.9441579
984,37.5442706,-4.7277528
985,44.9537029,-93.0899578
986,28.0836269,-80.6081089
987,41.04422,-83.6499321
988,38.9071923,-77.0368707
989,36.778261,-119.4179324
990,43.0730517,-89.4012302
991,41.6032207,-73.087749
992,43.7844397,-88.7878678
993,34.0522342,-118.2436849
994,44.0121221,-92.4801989
995,35.2270869,-80.8431267
996,33.4483771,-112.0740373
997,52.3702157,4.8951679
998,42.6525793,-73.7562317
999,-6.17511,106.8650395
1000,39.9525839,-75.1652215
1001,59.3293235,18.0685808
1002,35.8456213,-86.39027
1003,33.7489954,-84.3879824
1004,36.778261,-119.4179324
1005,38.9906657,-77.026088
1006,19.4791963,-70.6930568
1007,36.1626638,-86.7816016
1008,27.950575,-82.4571776
1009,43.0481221,-76.1474244
1010,33.7489954,-84.3879824
1011,52.9399159,-73.5491361
1012,38.9071923,-77.0368707
1013,40.7127753,-74.0059728
1014,40.2398118,-76.9199742
1015,41.0534302,-73.5387341
1016,44.3148443,-85.6023643
1017,27.3364347,-82.5306527
1018,41.49932,-81.6943605
1019,32.1656221,-82.9000751
1020,40.7250986,-73.2453946
1021,39.768403,-86.158068
1022,43.653226,-79.3831843
1023,17.9774659,-66.297946
1024,41.0339862,-73.7629097
1025,40.4172871,-82.907123
1026,33.7489954,-84.3879824
1027,38.723303,-77.5367043
1028,51.9244201,4.4777326
1029,37.5814095,-101.3551696
1030,10.4805937,-66.9036063
1031,45.4215296,-75.6971931
1032,18.3882823,-66.2482237
1033,27.6648274,-81.5157535
1034,36.778261,-119.4179324
1035,21.1250077,-101.6859605
1036,40.6781784,-73.9441579
1037,25.9397412,-81.7075355
1038,35.7595731,-79.0192997
1039,40.446495,-74.3859831
1040,43.0386053,-98.1842432
1041,42.5348993,-92.4453161
1042,38.6270025,-90.1994042
1043,39.834165,-96.0641676
1044,39.0558235,-95.6890185
1045,41.2523634,-95.9979883
1046,39.7392358,-104.990251
1047,19.2790911,-99.2114234
1048,38.9071923,-77.0368707
1049,41.0814447,-81.5190053
1050,40.7830603,-73.9712488
1051,42.5005583,-90.6645718
1052,38.9071923,-77.0368707
1053,43.0730517,-89.4012302
1054,40.2731911,-76.8867008
1055,52.205337,0.121817
1056,40.4406248,-79.9958864
1057,44.2311717,-76.4859544
1058,44.2311717,-76.4859544
1059,24.7135517,46.6752957
1060,42.3600825,-71.0588801
1061,41.5322592,-87.2550353
1062,42.4072107,-71.3824374
1063,18.0799616,-66.3579473
1064,40.163891,-95.9445866
1065,39.2903848,-76.6121893
1066,22.2236111,-159.4852778
1067,40.6367682,-74.90989
1068,38.9071923,-77.0368707
1069,37.2089572,-93.2922989
1070,14.0722751,-87.192136
1071,39.2903848,-76.6121893
1072,40.9900326,-88.7292337
1073,43.0125274,-83.6874562
1074,43.5890452,-79.6441198
1075,13.9259486,-89.8411382
1076,39.2903848,-76.6121893
1077,36.0998596,-80.244216
1078,43.7315479,-79.7624177
1079,40.7127753,-74.0059728
1080,44.3148443,-85.6023643
1081,47.7510741,-120.7401385
1082,44.9537029,-93.0899578
1083,45.4215296,-75.6971931
1084,35.7595731,-79.0192997
1085,39.768403,-86.158068
1086,30.7210227,-86.1152184
1087,36.0103561,-84.2696449
1088,33.7489954,-84.3879824
1089,38.9071923,-77.0368707
1090,27.6648274,-81.5157535
1091,39.1031182,-84.5120196
1092,40.2731911,-76.8867008
1093,41.3844964,-83.3204807
1094,38.9906657,-77.026088
1095,39.6136578,-86.1066526
1096,45.7832856,-108.5006904
1097,41.2033216,-77.1945247
1098,40.2142565,-77.0085876
1099,38.9071923,-77.0368707
1100,43.653226,-79.3831843
1101,40.0583238,-74.4056612
1102,31.9685988,-99.9018131
1103,43.653226,-79.3831843
1104,36.778261,-119.4179324
1105,14.7924897,-89.5450458
1106,19.0414398,-98.2062727
1107,35.9940329,-78.898619
1108,43.653226,-79.3831843
1109,20.6596988,-103.3496092
1110,19.4326077,-99.133208
1111,45.5016889,-73.567256
1112,41.2523634,-95.9979883
1113,40.9125992,-73.8370786
1114,38.9071923,-77.0368707
1115,26.6167555,-80.0684479
1116,39.0839973,-77.1527578
1117,42.1428521,-77.0546903
1118,27.950575,-82.4571776
1119,40.6781784,-73.9441579
1120,41.4958665,-87.8486613
1121,39.9525839,-75.1652215
1122,37.0842271,-94.513281
1123,39.2103186,-92.1379539
1124,32.715738,-117.1610838
1125,34.2163937,-119.0376023
1126,38.9071923,-77.0368707
1127,39.0997265,-94.5785667
1128,40.7127753,-74.0059728
1129,20.5888184,-100.3898876
1130,45.4215296,-75.6971931
1131,19.0414398,-98.2062727
1132,39.0558235,-95.6890185
1133,39.9652553,-74.3118212
1134,39.0997265,-94.5785667
1135,45.4215296,-75.6971931
1136,42.974536,-82.4065901
1137,39.1031182,-84.5120196
1138,20.5888184,-100.3898876
1139,38.9071923,-77.0368707
1140,38.6367162,-90.0256606
1141,45.4642035,9.189982
1142,30.4582829,-91.1403196
1143,-23.4209995,-51.9330558
1144,43.7315479,-79.7624177
1145,43.4066375,-89.9253233
1146,40.7127753,-74.0059728
1147,40.2671941,-86.1349019
1148,16.7516009,-93.1029939
1149,-22.9068467,-43.1728965
1150,37.9838096,23.7275388
1151,51.253775,-85.323214
1152,40.7607793,-111.8910474
1153,40.7127753,-74.0059728
1154,34.0522342,-118.2436849
1155,43.6375818,-94.1023906
1156,19.4326077,-99.133208
1157,45.4215296,-75.6971931
1158,40.6331249,-89.3985283
1159,27.6648274,-81.5157535
1160,-30.076706,-50.1644281
1161,18.1757914,-66.1612779
1162,40.7127753,-74.0059728
1163,41.8781136,-87.6297982
1164,20.6596988,-103.3496092
1165,39.0997265,-94.5785667
1166,7.0723921,-73.1069693
1167,19.0414398,-98.2062727
1168,19.0414398,-98.2062727
1169,21.8852562,-102.2915677
1170,41.5236437,-90.5776367
1171,45.4215296,-75.6971931
1172,43.653226,-79.3831843
1173,18.4665063,-97.4003801
1174,42.8975076,-77.6192447
1175,40.4172871,-82.907123
1176,42.4894801,-83.1446485
1177,28.669997,-81.2081203
1178,20.6596988,-103.3496092
1179,39.1031182,-84.5120196
1180,-32.9442426,-60.6505388
1181,44.0121221,-92.4801989
1182,38.2526647,-85.7584557
1183,18.2387995,-66.035249
1184,51.253775,-85.323214
1185,44.5971767,-79.566736
1186,42.2942045,-83.3099303
1187,39.6283928,-84.1593818
1188,18.6813049,-99.1013498
1189,40.742551,-84.1052256
1190,22.1565651,-100.9854628
1191,37.9642529,-91.8318334
1192,10.4805937,-66.9036063
1193,20.5888184,-100.3898876
1194,21.1250077,-101.6859605
1195,40.735657,-74.1723667
1196,2.993518,101.7874058
1197,51.253775,-85.323214
1198,17.0731842,-96.7265889
1199,44.811349,-91.4984941
1200,41.5770433,-73.4085463
1201,45.2166751,-85.0139419
1202,14.783886,-88.7782541
1203,38.9071923,-77.0368707
1204,20.0910963,-98.7623874
1205,20.0368036,-98.3170569
1206,35.5950581,-82.5514869
1207,42.3600825,-71.0588801
1208,46.0878165,-64.7782313
1209,45.9635895,-66.6431151
1210,41.8781136,-87.6297982
1211,32.3182314,-86.902298
1212,55.3443871,-131.6522615
1213,33.7489954,-84.3879824
1214,38.554686,-121.454639
1215,19.4630841,-99.245302
1216,42.8706048,-71.9516746
1217,39.1547426,-77.2405153
1218,41.8385964,-94.1071797
1219,42.3736158,-71.1097335
1220,34.2978794,-83.8240663
1221,46.5136494,-84.3357526
1222,38.5911751,-76.9423672
1223,40.6331249,-89.3985283
1224,38.9531162,-77.4565388
1225,41.6611277,-91.5301683
1226,39.849557,-75.3557457
1227,39.0558235,-95.6890185
1228,39.768403,-86.158068
1229,41.8239203,-87.8517253
1230,39.3677802,-94.3621703
1231,38.9012225,-77.2652604
1232,18.3803255,-65.9626213
1233,38.9071923,-77.0368707
1234,40.2671941,-86.1349019
1235,42.7875235,-86.1089301
1236,42.3600825,-71.0588801
1237,20.68964,-88.2022488
1238,40.7127753,-74.0059728
1239,18.4655394,-66.1057355
1240,29.9716905,-95.6937856
1241,40.8517746,14.2681244
1242,40.7830603,-73.9712488
1243,52.9399159,-73.5491361
1244,20.1010608,-98.7591311
1245,40.7127753,-74.0059728
1246,38.984652,-77.0947092
1247,41.2033216,-77.1945247
1248,37.424106,-122.1660756
1249,28.5999998,-81.3392352
1250,40.7127753,-74.0059728
1251,40.7127753,-74.0059728
1252,42.0853204,-83.6824384
1253,26.271192,-80.2706044
1254,40.6010681,-75.4751457
1255,33.526849,-84.2399604
1256,38.9071923,-77.0368707
1257,39.3176186,-94.479976
1258,39.2461138,-94.4191177
1259,44.0121221,-92.4801989
1260,4.7109886,-74.072092
1261,40.6084305,-75.4901833
1262,42.9849233,-81.2452768
1263,18.9055288,-97.0007976
1264,26.1224386,-80.1373174
1265,51.253775,-85.323214
1266,18.3257869,-65.6523838
1267,41.0082376,28.9783589
1268,38.9071923,-77.0368707
1269,25.7616798,-80.1917902
1270,40.3933956,-82.4857181
1271,20.1010608,-98.7591311
1272,44.519159,-88.019826
1273,35.7595731,-79.0192997
1274,20.6988492,-103.4641827
1275,44.2163337,-73.5904478
1276,38.984652,-77.0947092
1277,45.4215296,-75.6971931
1278,18.220833,-66.590149
1279,38.2526647,-85.7584557
1280,42.4072107,-71.3824374
1281,40.4642335,-80.6009058
1282,28.5689135,77.1722409
1283,44.0121221,-92.4801989
1284,38.9071923,-77.0368707
1285,40.1053196,-85.6802541
1286,39.9611755,-82.9987942
1287,35.7795897,-78.6381787
1288,35.7795897,-78.6381787
1289,35.8991678,-78.8636402
1290,32.17778,-80.728854
1291,38.9071923,-77.0368707
1292,40.7127753,-74.0059728
1293,40.6084305,-75.4901833
1294,40.8611755,-79.8953328
1295,39.9525839,-75.1652215
1296,38.984652,-77.0947092
1297,42.3600825,-71.0588801
1298,18.220833,-66.590149
1299,35.8991678,-78.8636402
1300,36.1626638,-86.7816016
1301,43.5445959,-96.7311034
1302,33.7489954,-84.3879824
1303,41.2033216,-77.1945247
1304,39.2903848,-76.6121893
1305,35.7876515,-78.4805563
1306,52.6680204,-8.6304976
1307,-33.8688197,151.2092955
1308,51.253775,-85.323214
1309,55.864237,-4.251806
1310,46.0569465,14.5057515
1311,48.856614,2.3522219
1312,36.778261,-119.4179324
1313,52.336916,-6.4633381
1314,37.7749295,-122.4194155
1315,41.8781136,-87.6297982
1316,38.1156879,13.3612671
1317,53.3498053,-6.2603097
1318,46.729553,-94.6858998
1319,42.0333623,-87.8833991
1320,56.5010397,84.9924506
1321,19.7059504,-101.1949825
1322,20.0910963,-98.7623874
1323,17.979522,-66.1103164
1324,20.0910963,-98.7623874
1325,41.2841687,-72.8684565
1326,20.0910963,-98.7623874
1327,43.9747838,-75.9107565
1328,39.9611755,-82.9987942
1329,19.6534944,-98.544918
1330,43.8041334,-120.5542012
1331,44.2311717,-76.4859544
1332,45.4215296,-75.6971931
1333,43.1447663,-79.368746
1334,43.653226,-79.3831843
1335,52.4031805,-123.4553619
1336,39.7392358,-104.990251
1337,41.2524538,-73.9318659
1338,18.3563169,-66.0033838
1339,42.3600825,-71.0588801
1340,10.4805937,-66.9036063
1341,31.9685988,-99.9018131
1342,37.9060368,-122.5449763
1343,39.768403,-86.158068
1344,39.9525839,-75.1652215
1345,19.0414398,-98.2062727
1346,42.3600825,-71.0588801
1347,39.0839973,-77.1527578
1348,47.7510741,-120.7401385
1349,38.3498195,-81.6326234
1350,21.8852562,-102.2915677
1351,35.7444602,-109.0764828
1352,38.3498195,-81.6326234
1353,43.7844397,-88.7878678
1354,42.4733688,-83.2218731
1355,38.3498195,-81.6326234
1356,43.653226,-79.3831843
1357,33.7489954,-84.3879824
1358,38.9071923,-77.0368707
1359,43.653226,-79.3831843
1360,4.5350004,-75.6756888
1361,35.7595731,-79.0192997
1362,40.7607793,-111.8910474
1363,42.3600825,-71.0588801
1364,40.9012101,-74.5143232
1365,33.7489954,-84.3879824
1366,45.4215296,-75.6971931
1367,38.9071923,-77.0368707
1368,27.7676008,-82.6402915
1369,33.952602,-84.5499327
1370,27.6648274,-81.5157535
1371,38.9071923,-77.0368707
1372,35.9131996,-79.0558445
1373,42.0324025,-87.7416246
1374,17.0731842,-96.7265889
1375,39.1031182,-84.5120196
1376,44.977753,-93.2650108
1377,39.8422093,-75.1969346
1378,39.8422093,-75.1969346
1379,21.161908,-86.8515279
1380,18.4655394,-66.1057355
1381,41.2375569,-80.8184166
1382,43.7844397,-88.7878678
1383,44.6487635,-63.5752387
1384,43.1759107,-72.0967507
1385,51.253775,-85.323214
1386,41.3850639,2.1734035
1387,43.653226,-79.3831843
1388,19.1222634,-104.0072348
1389,19.318154,-98.2374954
1390,40.8652865,-74.4173877
1391,21.161908,-86.8515279
1392,43.653226,-79.3831843
1393,45.4215296,-75.6971931
1394,41.49932,-81.6943605
1395,39.0457549,-76.6412712
1396,40.5695474,-74.6329363
1397,44.977753,-93.2650108
1398,40.0466571,-76.1783739
1399,30.627977,-96.3344068
1400,18.931225,-90.2618068
1401,26.9342246,-80.0942087
1402,26.9342246,-80.0942087
1403,34.8526176,-82.3940104
1404,40.0466571,-76.1783739
1405,26.1275862,-80.2331036
1406,38.9071923,-77.0368707
1407,42.4184296,-71.1061639
1408,39.7392358,-104.990251
1409,42.3600825,-71.0588801
1410,43.2557206,-79.8711024
1411,43.653226,-79.3831843
1412,43.653226,-79.3831843
1413,35.20105,-91.8318334
1414,43.653226,-79.3831843
1415,34.1954331,-79.7625625
1416,40.1798165,-76.1788391
1417,43.3700007,-80.9822286
1418,48.4758208,-81.3304953
1419,39.7392358,-104.990251
1420,36.1626638,-86.7816016
1421,39.2903848,-76.6121893
1422,40.7127753,-74.0059728
1423,44.766667,-79.333333
1424,44.0121221,-92.4801989
1425,4.7109886,-74.072092
1426,42.6525793,-73.7562317
1427,45.6226605,-61.9928026
1428,38.8816208,-77.0909809
1429,48.856614,2.3522219
1430,-43.5320544,172.6362254
1431,42.3600825,-71.0588801
1432,42.3736158,-71.1097335
1433,59.3293235,18.0685808
1434,42.3600825,-71.0588801
1435,46.3089891,-124.0432099
1436,42.3736158,-71.1097335
1437,-34.9284989,138.6007456
1438,39.1836082,-96.5716694
1439,45.2500909,-74.1330862
1440,36.6777372,-121.6555013
1441,33.9462125,-84.3346473
1442,34.0489281,-111.0937311
1443,39.7392358,-104.990251
1444,43.653226,-79.3831843
1445,40.7607793,-111.8910474
1446,41.1014451,-81.441779
1447,-6.2023936,106.6527099
1448,49.895136,-97.1383744
1449,27.6648274,-81.5157535
1450,43.8384117,-79.0867579
1451,47.9128756,-122.0981847
1452,35.5174913,-86.5804473
1453,43.8975446,-78.9429329
1454,32.7092955,-96.0083018
1455,44.3148443,-85.6023643
1456,40.6918913,-73.9874872
1457,36.8689554,-94.367996
1458,43.1435564,-93.3788108
1459,44.2311717,-76.4859544
1460,47.7510741,-120.7401385
1461,40.1853352,-105.1035581
1462,18.433005,-66.4758583
1463,43.8561002,-79.3370188
1464,39.0066993,-77.4291298
1465,51.253775,-85.323214
1466,21.161908,-86.8515279
1467,19.4326077,-99.133208
1468,42.331427,-83.0457538
1469,41.8500302,-87.9645077
1470,39.0398315,-76.9930319
1471,38.9071923,-77.0368707
1472,38.8386738,-84.8268925
1473,20.6596988,-103.3496092
1474,20.6596988,-103.3496092
1475,43.653226,-79.3831843
1476,43.0895577,-79.0849436
1477,39.0839973,-77.1527578
1478,41.308274,-72.9278835
1479,8.5913073,-63.9586111
1480,35.4993031,-80.8486846
1481,38.5736176,-97.6744838
1482,34.0686208,-117.9389526
1483,38.9071923,-77.0368707
1484,37.9642529,-91.8318334
1485,38.9071923,-77.0368707
1486,51.253775,-85.323214
1487,18.4655394,-66.1057355
1488,41.1099473,14.8475139
1489,44.3893556,-79.6903316
1490,30.1644657,-91.9876419
1491,38.9906657,-77.026088
1492,38.9071923,-77.0368707
1493,39.7392358,-104.990251
1494,40.7234542,-95.0431997
1495,19.0414398,-98.2062727
1496,39.4352789,-77.4291005
1497,19.4326077,-99.133208
1498,40.719283,-73.955995
1499,41.2523634,-95.9979883
1500,5.7348119,0.0302354
1501,44.9537029,-93.0899578
1502,37.2089572,-93.2922989
1503,42.3600825,-71.0588801
1504,41.2523634,-95.9979883
1505,43.7844397,-88.7878678
1506,41.8781136,-87.6297982
1507,41.8781136,-87.6297982
1508,38.984652,-77.0947092
1509,40.6519679,-75.5742467
1510,35.1427533,-120.6412827
1511,30.9842977,-91.9623327
1512,38.9906657,-77.026088
1513,36.8529263,-75.977985
1514,33.7489954,-84.3879824
1515,20.6596988,-103.3496092
1516,38.9906657,-77.026088
1517,43.653226,-79.3831843
1518,33.1506744,-96.8236116
1519,18.4655394,-66.1057355
1520,39.9611755,-82.9987942
1521,38.8212889,-121.1930041
1522,38.9906657,-77.026088
1523,50.768035,0.290472
1524,19.4326077,-99.133208
1525,39.7392358,-104.990251
1526,44.8831125,-68.6719411
1527,-2.1709979,-79.9223592
1528,19.4326077,-99.133208
1529,39.8422093,-75.1969346
1530,37.7749295,-122.4194155
1531,39.7606013,-86.5263879
1532,40.4172871,-82.907123
1533,37.9642529,-91.8318334
1534,30.4382559,-84.2807329
1535,45.4215296,-75.6971931
1536,34.8526176,-82.3940104
1537,40.7859331,-74.7801645
1538,38.9071923,-77.0368707
1539,38.9071923,-77.0368707
1540,38.9071923,-77.0368707
1541,18.0110768,-66.6140616
1542,51.5070995,-0.1477681
1543,37.8271784,-122.2913078
1544,41.308274,-72.9278835
1545,38.6270025,-90.1994042
1546,40.7127753,-74.0059728
1547,28.5383355,-81.3792365
1548,40.1028264,-84.6330115
1549,40.7127753,-74.0059728
1550,40.7127753,-74.0059728
1551,32.9445682,-87.1386067
1552,33.7489954,-84.3879824
1553,41.8239891,-71.4128343
1554,37.2089572,-93.2922989
1555,34.5199402,-105.8700901
1556,45.4215296,-75.6971931
1557,10.5002633,-66.8850627
1558,44.5130038,-79.8744836
1559,35.7595731,-79.0192997
1560,39.9611755,-82.9987942
1561,42.3736158,-71.1097335
1562,38.9071923,-77.0368707
1563,39.445723,-123.8052935
1564,43.610769,3.876716
1565,21.1227621,-101.677883
1566,46.5653163,-66.4619164
1567,33.8648262,-84.4643744
1568,40.6781784,-73.9441579
1569,19.4326077,-99.133208
1570,32.7764749,-79.9310512
1571,31.9685988,-99.9018131
1572,40.4406248,-79.9958864
1573,25.0700428,67.2847875
1574,40.7127753,-74.0059728
1575,55.403756,10.40237
1576,57.0488195,9.921747
1577,39.7589478,-84.1916069
1578,33.7489954,-84.3879824
1579,20.0910963,-98.7623874
1580,35.4675602,-97.5164276
1581,41.8781136,-87.6297982
1582,34.1209292,-93.0537839
1583,41.5532208,-70.6085886
1584,39.9611755,-82.9987942
1585,40.3572976,-74.6672226
1586,35.5174913,-86.5804473
1587,17.0731842,-96.7265889
1588,40.7127753,-74.0059728
1589,18.1747989,-93.070142
1590,37.8271784,-122.2913078
1591,-6.792354,39.2083284
1592,39.9525839,-75.1652215
1593,38.9955067,-110.1623529
1594,20.1010608,-98.7591311
1595,38.9071923,-77.0368707
1596,41.8781136,-87.6297982
1597,40.4406248,-79.9958864
1598,41.8781136,-87.6297982
1599,42.3736158,-71.1097335
1600,44.977753,-93.2650108
1601,38.7849211,-76.8720961
1602,42.3600825,-71.0588801
1603,33.1506744,-96.8236116
1604,39.8406628,-77.5425986
1605,38.2526647,-85.7584557
1606,40.6331249,-89.3985283
1607,41.8781136,-87.6297982
1608,8.0882791,-63.5535552
1609,34.0900091,-117.8903397
1610,35.4675602,-97.5164276
1611,45.4215296,-75.6971931
1612,19.4326077,-99.133208
1613,40.2502582,-103.7999509
1614,40.7127753,-74.0059728
1615,40.7127753,-74.0059728
1616,38.677269,-87.5286325
1617,33.7489954,-84.3879824
1618,32.1656221,-82.9000751
1619,39.1434406,-77.2013705
1620,44.9537029,-93.0899578
1621,30.2979843,-97.8019515
1622,46.8796822,-110.3625658
1623,44.3148443,-85.6023643
1624,38.9071923,-77.0368707
1625,28.5383355,-81.3792365
1626,38.9071923,-77.0368707
1627,36.9741171,-122.0307963
1628,19.4326077,-99.133208
1629,33.836081,-81.1637245
1630,38.9071923,-77.0368707
1631,40.7127753,-74.0059728
1632,31.9685988,-99.9018131
1633,42.6334247,-71.3161718
1634,42.1292241,-80.085059
1635,41.8781136,-87.6297982
1636,38.8813958,-94.8191285
1637,43.8041334,-120.5542012
1638,18.220833,-66.590149
1639,34.3387802,-78.7030721
1640,40.7127753,-74.0059728
1641,20.1010608,-98.7591311
1642,47.4741829,-0.635502
1643,36.778261,-119.4179324
1644,32.6400541,-117.0841955
1645,64.8377778,-147.7163888
1646,40.7933949,-77.8600012
1647,25.6866142,-100.3161126
1648,35.714259,-83.5101638
1649,39.9525839,-75.1652215
1650,39.0997265,-94.5785667
1651,47.6587802,-117.4260465
1652,33.4483771,-112.0740373
1653,42.7006303,-74.924321
1654,43.0008093,-78.7889697
1655,39.9625984,-76.727745
1656,41.6005448,-93.6091064
1657,34.2381251,-118.530123
1658,32.3182314,-86.902298
1659,33.7700504,-118.1937395
1660,39.7392358,-104.990251
1661,39.1145558,-76.9795532
1662,40.6668916,-111.8879909
1663,5.13151,-1.2794744
1664,38.5779555,-122.9888319
1665,33.6446621,-117.8370968
1666,41.6488226,-0.8890853
1667,41.931696,-87.9889556
1668,51.6465,0.614665
1669,18.0110768,-66.6140616
1670,18.8126047,-98.9548261
1671,42.0853204,-83.6824384
1672,41.2033216,-77.1945247
1673,-41.1555281,175.6075114
1674,38.9906657,-77.026088
1675,33.7489954,-84.3879824
1676,32.0835407,-81.0998342
1677,33.4941704,-111.9260519
1678,44.7893446,-93.6018389
1679,37.0870821,-76.4730122
1680,36.778261,-119.4179324
1681,38.8462236,-77.3063733
1682,29.7604267,-95.3698028
1683,39.7392358,-104.990251
1684,39.0911161,-94.4155068
1685,41.2459149,-75.8813075
1686,42.3016305,-71.067605
1687,44.977753,-93.2650108
1688,51.5073509,-0.1277583
1689,38.5815719,-121.4943996
1690,52.0907374,5.1214201
1691,41.8781136,-87.6297982
1692,19.4326077,-99.133208
1693,35.2270869,-80.8431267
1694,44.3893556,-79.6903316
1695,40.4406248,-79.9958864
1696,26.1224386,-80.1373174
1697,40.7127753,-74.0059728
1698,19.5429151,-155.6658568
1699,38.7892801,-77.1872036
1700,35.1495343,-90.0489801
1701,43.4897584,-71.5822837
1702,36.778261,-119.4179324
1703,18.9242095,-99.2215659
1704,43.0730517,-89.4012302
1705,43.7844397,-88.7878678
1706,41.8781136,-87.6297982
1707,43.0389025,-87.9064736
1708,40.5939636,-74.6049061
1709,33.7489954,-84.3879824
1710,44.3893556,-79.6903316
1711,41.6032207,-73.087749
1712,43.653226,-79.3831843
1713,42.0307812,-93.6319131
1714,32.9091718,-105.9478286
1715,18.9242095,-99.2215659
1716,39.9611755,-82.9987942
1717,39.9611755,-82.9987942
1718,39.9567548,-86.01335
1719,45.4215296,-75.6971931
1720,18.9242095,-99.2215659
1721,40.7607793,-111.8910474
1722,20.0708947,-98.6960424
1723,38.2526647,-85.7584557
1724,33.7489954,-84.3879824
1725,41.1595005,-81.4403898
1726,39.9525839,-75.1652215
1727,18.6813049,-99.1013498
1728,14.9055599,-92.2634206
1729,40.7127753,-74.0059728
1730,44.2619309,-88.4153847
1731,43.8243118,-79.3462036
1732,41.6528052,-83.5378674
1733,18.9242095,-99.2215659
1734,39.8422093,-75.1969346
1735,19.4356338,-99.1495107
1736,38.9716689,-95.2352501
1737,39.0839973,-77.1527578
1738,43.7844397,-88.7878678
1739,19.0427623,-98.1974324
1740,41.8781136,-87.6297982
1741,39.0997265,-94.5785667
1742,43.8791358,-90.1654067
1743,38.984652,-77.0947092
1744,18.6813049,-99.1013498
1745,19.0732236,72.9086129
1746,59.3293235,18.0685808
1747,38.8816208,-77.0909809
1748,33.7489954,-84.3879824
1749,53.7608608,-98.8138762
1750,40.7830603,-73.9712488
1751,20.0708947,-98.6960424
1752,38.9536174,-94.7335709
1753,17.989456,-92.9475061
1754,42.3600825,-71.0588801
1755,18.7857154,98.9847547
1756,20.1010608,-98.7591311
1757,20.1010608,-98.7591311
1758,44.422498,-81.4035059
1759,19.0414398,-98.2062727
1760,39.0997265,-94.5785667
1761,43.5448048,-80.2481666
1762,18.1551337,-65.8203943
1763,41.6005448,-93.6091064
1764,31.9685988,-99.9018131
1765,36.1626638,-86.7816016
1766,7.8890971,-72.4966896
1767,40.6781784,-73.9441579
1768,25.7616798,-80.1917902
1769,37.3382082,-121.8863286
1770,40.7127753,-74.0059728
1771,38.9071923,-77.0368707
1772,40.0583238,-74.4056612
1773,40.7127753,-74.0059728
1774,42.8864468,-78.8783689
1775,42.6960659,-82.7994194
1776,20.6719563,-103.416501
1777,32.4609764,-84.9877094
1778,10.9970723,-63.9113296
1779,40.6953437,-80.3047846
1780,39.8289369,-84.8902382
1781,40.6747887,-79.9895022
1782,52.205337,0.121817
1783,43.661471,-70.2553259
1784,43.7844397,-88.7878678
1785,45.253783,-69.4454689
1786,4.7109886,-74.072092
1787,4.7109886,-74.072092
1788,17.989456,-92.9475061
1789,19.0414398,-98.2062727
1790,42.4072107,-71.3824374
1791,41.6032207,-73.087749
1792,33.7748275,-84.2963123
1793,41.2392227,-81.3459405
1794,46.8796822,-110.3625658
1795,29.7604267,-95.3698028
1796,35.9798734,-78.5097228
1797,37.2089572,-93.2922989
1798,41.308274,-72.9278835
1799,28.0836269,-80.6081089
1800,51.5073509,-0.1277583
1801,34.0522342,-118.2436849
1802,26.1224386,-80.1373174
1803,37.2232316,-81.4498717
1804,27.6648274,-81.5157535
1805,33.6594835,-117.9988026
1806,39.3209801,-111.0937311
1807,42.7875235,-86.1089301
1808,27.7428134,-82.7504542
1809,31.9685988,-99.9018131
1810,38.9822282,-94.6707917
1811,41.8781136,-87.6297982
1812,51.0486151,-114.0708459
1813,38.9071923,-77.0368707
1814,47.6062095,-122.3320708
1815,44.4488805,-88.0603806
1816,44.9537029,-93.0899578
1817,40.2731911,-76.8867008
1818,37.7749295,-122.4194155
1819,38.8791783,-99.3267702
1820,33.4483771,-112.0740373
1821,41.8781136,-87.6297982
1822,39.0457549,-76.6412712
1823,38.8026097,-116.419389
1824,40.9172208,-96.5272313
1825,35.1495343,-90.0489801
1826,34.2163937,-119.0376023
1827,27.8428025,-82.6995443
1828,44.3148443,-85.6023643
1829,46.8138783,-71.2079809
1830,38.8467082,-91.9479586
1831,51.253775,-85.323214
1832,38.0405837,-84.5037164
1833,44.3148443,-85.6023643
1834,43.661471,-70.2553259
1835,47.6062095,-122.3320708
1836,17.0542297,-96.7132304
1837,35.9940329,-78.898619
1838,33.6594835,-117.9988026
1839,43.0481221,-76.1474244
1840,44.7630567,-85.6206317
1841,31.9685988,-99.9018131
1842,27.2730492,-80.3582261
