,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
4281,"#Copper does not allow the #flu virus to spread. 

Learn how via  

https://t.co/IqIuGbyNDl https://t.co/M6t51YN7f4",FALSE,5,NA,3/1/2018 14:35,FALSE,NA,9.69219E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",GMexico_oficial,2,FALSE,FALSE,-99.34405421,19.30784128
4282,"RT @AlexMunter_: At this time of unprecedented volumes, thank you to patients+families for your patience this winter and to @CHEOhospital s…",FALSE,0,NA,3/1/2018 14:34,FALSE,NA,9.69219E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",konekochu,11,TRUE,FALSE,NA,NA
4283,"RT @Salud_Hidalgo: ¿Tienes a menores de 5 años en casa? Llévalos a vacunar contra la #Influenza, ya que es un grupo vulnerable que se puede…",FALSE,0,NA,3/1/2018 14:33,FALSE,NA,9.69219E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JurisHuejutla,22,TRUE,FALSE,NA,NA
4284,"RT @picardonhealth: Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by @Citizen…",FALSE,0,NA,3/1/2018 14:33,FALSE,NA,9.69219E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",akatelyn19,6,TRUE,FALSE,NA,NA
4285,"@EliteDayTraders Luke, current egg-based vaccines had a VERY poor protection rate during this #influenza season.… https://t.co/Sq2KjwKECB",FALSE,2,EliteDayTraders,3/1/2018 14:31,TRUE,9.69214E+17,9.69219E+17,498166332,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Karl_E_B,0,FALSE,FALSE,NA,NA
4286,RT @SSM_Morelos: La vacuna contra la influenza se aplica de manera gratuita en las unidades médicas y centros de salud. https://t.co/tWH0rC…,FALSE,0,NA,3/1/2018 14:30,FALSE,NA,9.69218E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ictsgem,1,TRUE,FALSE,NA,NA
4287,And for my 21st I gottttt.................influenza type B,FALSE,6,NA,3/1/2018 14:30,FALSE,NA,9.69218E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The_Jakes21,0,FALSE,FALSE,NA,NA
4288,"Dogs suffering with the mild form of canine influenza develop a soft, moist cough that persists for 10 to 30 days.… https://t.co/ixSo64DXVn",FALSE,0,NA,3/1/2018 14:30,TRUE,NA,9.69218E+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",dramycitypets,0,FALSE,FALSE,NA,NA
4289,Casos de influenza son un llamado de atención a las autoridades estatales - Códigoqro https://t.co/2QEFI0Xl8s,FALSE,0,NA,3/1/2018 14:29,FALSE,NA,9.69218E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",malenahj,0,FALSE,FALSE,NA,NA
4290,A flu vaccine that works against any seasonal or pandemic flu virus? It's closer than ever. NIAID's strategic plan… https://t.co/pAU68IVHtk,FALSE,2,NA,3/1/2018 14:27,TRUE,NA,9.69218E+17,NA,"<a href=""https://www.whitehouse.gov/"" rel=""nofollow"">WH Digital</a>",WHOSTP,1,FALSE,FALSE,NA,NA
4291,Get up-to-date information about this #FluSeason with the latest edition of #FLFluReview: https://t.co/RUTF4gl62j… https://t.co/XY4yg3eB0u,FALSE,0,NA,3/1/2018 14:22,TRUE,NA,9.69216E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",HealthyFla,0,FALSE,FALSE,NA,NA
4292,Fun little video that actually explains how Influenza is spread! https://t.co/VlVRnb7eAA,FALSE,0,NA,3/1/2018 14:22,FALSE,NA,9.69216E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",atozpediatrics,0,FALSE,FALSE,NA,NA
4293,grippewelle im internet. überall influenza,FALSE,0,NA,3/1/2018 14:22,FALSE,NA,9.69216E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chrischi101,0,FALSE,FALSE,NA,NA
4294,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 14:20,FALSE,NA,9.69216E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cbdmender,25,TRUE,FALSE,NA,NA
4295,Forecasting the spatial transmission of influenza in the United States https://t.co/4WEusptW5R,FALSE,0,NA,3/1/2018 14:20,FALSE,NA,9.69216E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",juangzuloaga,0,FALSE,FALSE,NA,NA
4296,"RT @Karl_E_B: $NVAX $nvax Current egg-based #influenza #vaccines have a very poor protection this season.  Time for change, as @NovavaxInc…",FALSE,0,NA,3/1/2018 14:20,FALSE,NA,9.69216E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",truthwinged,1,TRUE,FALSE,NA,NA
4297,"$NVAX $nvax Current egg-based #influenza #vaccines have a very poor protection this season.  Time for change, as… https://t.co/u0rq2wXN2o",FALSE,1,NA,3/1/2018 14:18,TRUE,NA,9.69215E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Karl_E_B,1,FALSE,FALSE,NA,NA
4298,"RT @ArelySanchezN: Te comparto que el virus de la influenza puede vivir de 2 a 3 días en superficies como las manos, manijas y barandales,…",FALSE,0,NA,3/1/2018 14:15,FALSE,NA,9.69215E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bonillaraul84,46,TRUE,FALSE,NA,NA
4299,Deadly #flu season gives drugmakers sense of urgency in the war on the ever-mutating influenza virus.… https://t.co/1exShaVkf2,FALSE,0,NA,3/1/2018 14:15,TRUE,NA,9.69215E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kathleenhayden,0,FALSE,FALSE,NA,NA
4300,"RT @AlexMunter_: At this time of unprecedented volumes, thank you to patients+families for your patience this winter and to @CHEOhospital s…",FALSE,0,NA,3/1/2018 14:15,FALSE,NA,9.69215E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CHEOhospital,11,TRUE,FALSE,NA,NA
4301,"""We have been very lucky in the past two yrs to have not registered one death due to Influenza"" - The Honourable Te… https://t.co/nS3JEB0SGu",FALSE,0,NA,3/1/2018 14:14,TRUE,NA,9.69214E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MOH_TT,1,FALSE,FALSE,NA,NA
4302,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 14:11,FALSE,NA,9.69214E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lucasfgarciabr,25,TRUE,FALSE,NA,NA
4303,RT @EMSwami: Fantastic review on influenza @FOAMpodcast https://t.co/Grvj0nxNnr | Oseltamavir has virtually no benefit. Not proven to decr…,FALSE,0,NA,3/1/2018 14:10,FALSE,NA,9.69213E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mriscinti,85,TRUE,FALSE,NA,NA
4304,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 14:07,FALSE,NA,9.69213E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MedPreventivaIn,25,TRUE,FALSE,NA,NA
4305,"Influenza, or flu, is a respiratory illness caused by a virus. Flu is highly contagious and is normally spread by t… https://t.co/VJXqVucukF",FALSE,0,NA,3/1/2018 14:07,TRUE,NA,9.69212E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LakewoodUrgent,0,FALSE,FALSE,NA,NA
4306,"RT @JanssenGlobal: #Influenza, known as “the flu,” is one of the most serious public health challenges facing our world today. At Janssen,…",FALSE,0,NA,3/1/2018 14:05,FALSE,NA,9.69212E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KBuckaboo,2,TRUE,FALSE,NA,NA
4307,Does your hospital have a mandatory influenza vaccine policy/protocol for employees?,FALSE,2,NA,3/1/2018 14:04,FALSE,NA,9.69212E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ASP_PharmD,1,FALSE,FALSE,NA,NA
4308,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 14:02,FALSE,NA,9.69211E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jriske,25,TRUE,FALSE,NA,NA
4309,"RT @regionofpeel: Parents: the flu shot is your best family's best defence against influenza B, the flu strain posing the greatest risk to…",FALSE,0,NA,3/1/2018 14:02,FALSE,NA,9.69211E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",kemosite,5,TRUE,FALSE,NA,NA
4310,Be sure to keep an eye on your sick child. Learn about signs to know when your child's flu becomes more serious:... https://t.co/ImAraHHo3j,FALSE,0,NA,3/1/2018 14:02,FALSE,NA,9.69211E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",saukcohealth,0,FALSE,FALSE,NA,NA
4311,"Parents: the flu shot is your best family's best defence against influenza B, the flu strain posing the greatest ri… https://t.co/xiazmeov8F",FALSE,5,NA,3/1/2018 14:01,TRUE,NA,9.69211E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",regionofpeel,5,FALSE,FALSE,NA,NA
4312,Strategic plan for developing a universal influenza vaccine https://t.co/Wt13D8gLgO,FALSE,0,NA,3/1/2018 14:01,FALSE,NA,9.69211E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RockefellerLib,0,FALSE,FALSE,NA,NA
4313,RT @80524Rob: Having a great day at the @ShopCarlingwood in my @OTT_CPmedic role doing a wellness clinic and influenza vaccinations if you…,FALSE,0,NA,3/1/2018 14:01,FALSE,NA,9.69211E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NFIDvaccines,5,TRUE,FALSE,NA,NA
4314,"hey y’all so god gave me bronchitis, sinusitis, and influenza <ed><U+00A0><U+00BE><ed><U+00B4><U+00AA> https://t.co/wCiepItaXi",FALSE,12,NA,3/1/2018 14:00,FALSE,NA,9.69211E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hunterxwilson,0,FALSE,FALSE,NA,NA
4315,#Opinión Mientras este autor trata de superar los estragos de algo que parece ser una influenza de una cepa extraña… https://t.co/oDRKKlX3dH,FALSE,1,NA,3/1/2018 14:00,TRUE,NA,9.69211E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UltimatumMx,0,FALSE,FALSE,NA,NA
4316,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:58,FALSE,NA,9.6921E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ASP_PharmD,25,TRUE,FALSE,NA,NA
4317,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:54,FALSE,NA,9.69209E+17,NA,"<a href=""http://imago4.us"" rel=""nofollow"">imagoApps</a>",imagoApps,25,TRUE,FALSE,NA,NA
4318,Fevers suck. Influenza sucks. Body aches suck. This all sucks <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,FALSE,10,NA,3/1/2018 13:53,FALSE,NA,9.69209E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wisco_beauty,0,FALSE,FALSE,NA,NA
4319,RT @EMSwami: Fantastic review on influenza @FOAMpodcast https://t.co/Grvj0nxNnr | Oseltamavir has virtually no benefit. Not proven to decr…,FALSE,0,NA,3/1/2018 13:51,FALSE,NA,9.69209E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rego_Barros,85,TRUE,FALSE,NA,NA
4320,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:47,FALSE,NA,9.69207E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrAlGranados,25,TRUE,FALSE,NA,NA
4321,Annual estimates of influenza burden helped CDC recognize gaps in influenza surveillance activities: https://t.co/aQ8fWZVlr1,FALSE,1,NA,3/1/2018 13:45,FALSE,NA,9.69207E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",DrNancyM_CDC,0,FALSE,FALSE,NA,NA
4322,"RT @nberpubs: A study of differences in sunlight exposure finds that sunlight strongly protects against influenza, with an effect that is f…",FALSE,0,NA,3/1/2018 13:42,FALSE,NA,9.69206E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MChatzigakis,12,TRUE,FALSE,NA,NA
4323,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:40,FALSE,NA,9.69206E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Geebin_official,25,TRUE,FALSE,NA,NA
4324,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:38,FALSE,NA,9.69205E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JCDarnestown,25,TRUE,FALSE,NA,NA
4325,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:38,FALSE,NA,9.69205E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kausikdatta22,25,TRUE,FALSE,NA,NA
4326,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:38,FALSE,NA,9.69205E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",fra_latronico,25,TRUE,FALSE,NA,NA
4327,Overcapacity at Ottawa hospitals causing long delays in emergency room and cancelled surgeries to create space.   https://t.co/wVYA4FeRN9,FALSE,1,NA,3/1/2018 13:37,FALSE,NA,9.69205E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tom_Parkin_,1,FALSE,FALSE,NA,NA
4328,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:37,FALSE,NA,9.69205E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ihrice,25,TRUE,FALSE,NA,NA
4329,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:36,FALSE,NA,9.69205E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mdthemd,25,TRUE,FALSE,NA,NA
4330,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:36,FALSE,NA,9.69205E+17,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",equityhealthdev,25,TRUE,FALSE,NA,NA
4331,7 recomendaciones para reducir el riesgo de infección por influenza https://t.co/iHGJVtLmSO,FALSE,0,NA,3/1/2018 13:34,FALSE,NA,9.69204E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",econsultaoaxaca,0,FALSE,FALSE,NA,NA
4332,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:34,FALSE,NA,9.69204E+17,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",ghia1212,25,TRUE,FALSE,NA,NA
4333,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:33,FALSE,NA,9.69204E+17,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",satmandu,25,TRUE,FALSE,NA,NA
4334,"RT @AlexMunter_: At this time of unprecedented volumes, thank you to patients+families for your patience this winter and to @CHEOhospital s…",FALSE,0,NA,3/1/2018 13:32,FALSE,NA,9.69204E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emilysmudder,11,TRUE,FALSE,NA,NA
4335,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:31,FALSE,NA,9.69204E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ABsteward,25,TRUE,FALSE,NA,NA
4336,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:31,FALSE,NA,9.69203E+17,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",CofHEQ,25,TRUE,FALSE,NA,NA
4337,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:31,FALSE,NA,9.69203E+17,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",dan_uslan,25,TRUE,FALSE,NA,NA
4338,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:30,FALSE,NA,9.69203E+17,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",GlobalPHObserv,25,TRUE,FALSE,NA,NA
4339,RT @NEJM: Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https:/…,FALSE,0,NA,3/1/2018 13:30,FALSE,NA,9.69203E+17,NA,"<a href=""https://twitter.com/pubhealth_watch"" rel=""nofollow"">publichealthaggregator</a>",monitor_PH,25,TRUE,FALSE,NA,NA
4340,Perspective: #Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Ma… https://t.co/kg0OtIliEf,FALSE,26,NA,3/1/2018 13:30,TRUE,NA,9.69203E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",NEJM,25,FALSE,FALSE,NA,NA
4341,"RT @picardonhealth: Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by @Citizen…",FALSE,0,NA,3/1/2018 13:23,FALSE,NA,9.69201E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",absurdbirdz,6,TRUE,FALSE,NA,NA
4342,Thank you @billcarrolltalk and @drbarrydworkin for speaking about the #influenza b surge that is currently in our c… https://t.co/IPIUIPnCCK,FALSE,1,NA,3/1/2018 13:20,TRUE,NA,9.69201E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OTT_CPmedic,1,FALSE,FALSE,NA,NA
4343,"RT @AlexMunter_: At this time of unprecedented volumes, thank you to patients+families for your patience this winter and to @CHEOhospital s…",FALSE,0,NA,3/1/2018 13:19,FALSE,NA,9.69201E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Suelana_01,11,TRUE,FALSE,NA,NA
4344,"RT @Salud_Hidalgo: ¿Sabes como cuidar a un familiar enfermo de #Influenza? Sigue estas #RecomendacionesSSH.
Recuerda que si tienes enfermed…",FALSE,0,NA,3/1/2018 13:17,FALSE,NA,9.692E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",patyramirez_13,14,TRUE,FALSE,NA,NA
4345,@NIAIDNews unveils strategic plan for developing universal #influenza #vaccine https://t.co/UAR1b3oife https://t.co/6JOf1MQi6d,FALSE,0,NIAIDNews,3/1/2018 13:15,FALSE,NA,9.692E+17,59769395,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",NFIDvaccines,0,FALSE,FALSE,NA,NA
4346,Influenza https://t.co/oa4R2xwJGf,FALSE,9,NA,3/1/2018 13:12,FALSE,NA,9.69199E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",winkicouple,1,FALSE,FALSE,NA,NA
4347,@MaguMonero Como cuando Amparito Arozamena se murió en plena crisis de influenza,FALSE,0,MaguMonero,3/1/2018 13:12,FALSE,9.69098E+17,9.69199E+17,2288370720,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MEGUER72,0,FALSE,FALSE,NA,NA
4348,"RT @picardonhealth: Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by @Citizen…",FALSE,0,NA,3/1/2018 13:11,FALSE,NA,9.69198E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erdocAA,6,TRUE,FALSE,NA,NA
4349,"RT @picardonhealth: Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by @Citizen…",FALSE,0,NA,3/1/2018 13:09,FALSE,NA,9.69198E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",britjpncdn,6,TRUE,FALSE,NA,NA
4350,"Patient volumes at CHEO, Ottawa's children's hospital, reach 'unprecedented' levels as #influenza B surges, by… https://t.co/a9O5nGGz1O",FALSE,6,NA,3/1/2018 13:07,TRUE,NA,9.69198E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",picardonhealth,6,FALSE,FALSE,NA,NA
4351,"At this time of unprecedented volumes, thank you to patients+families for your patience this winter and to… https://t.co/RWDOizG3f8",FALSE,30,NA,3/1/2018 13:04,TRUE,NA,9.69197E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",AlexMunter_,11,FALSE,FALSE,NA,NA
4352,RT @SGottliebFDA: My update today on what #FDA is learning about the potential root cause for why this year’s #flu vaccine showed diminishe…,FALSE,0,NA,3/1/2018 13:03,FALSE,NA,9.69196E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrCritCare,47,TRUE,FALSE,NA,NA
4353,Todos los detalles aquí: https://t.co/qraCR5bXHB,FALSE,0,NA,3/1/2018 13:00,FALSE,NA,9.69196E+17,NA,"<a href=""http://www.ftbpro.com"" rel=""nofollow"">ClubAmericaPro</a>",ClubAmericaPro,0,FALSE,FALSE,NA,NA
4354,"Si tiene síntomas de la influenza y forma parte de un grupo de alto riesgo, está muy enfermo, llame a su proveedor de servicios de salud",FALSE,0,NA,3/1/2018 13:00,FALSE,NA,9.69196E+17,NA,"<a href=""https://octopusocial.com"" rel=""nofollow"">OctopuSocial Inc</a>",carolyn_doctor,0,FALSE,FALSE,NA,NA
4355,Maybe if newscasts would use the word INFLUENZA... https://t.co/31xifaL4fT,FALSE,0,NA,3/1/2018 12:45,FALSE,NA,9.69192E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dogstar7tweets,0,FALSE,FALSE,NA,NA
4356,"So, I’ve been ordered to TWO DAYS of bedrest! Influenza and Bronchitis. I’m going to actually… https://t.co/xnqeG8u78I",FALSE,0,NA,3/1/2018 12:37,FALSE,NA,9.6919E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",she_has_lost_it,0,FALSE,FALSE,NA,NA
4357,RT @SGottliebFDA: My update today on what #FDA is learning about the potential root cause for why this year’s #flu vaccine showed diminishe…,FALSE,0,NA,3/1/2018 12:36,FALSE,NA,9.6919E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MDLinx,47,TRUE,FALSE,NA,NA
4358,"Seriously want to drive to @Apple and cough on every person there so they can have influenza, and then I want to ta… https://t.co/ts7yQVFqzw",FALSE,1,NA,3/1/2018 12:16,TRUE,NA,9.69185E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pasiensiaa,0,FALSE,FALSE,NA,NA
4359,RT @usnews: People who suffered a recent influenza infection had a 57 percent higher risk of new onset depression compared to those who dod…,FALSE,0,NA,3/1/2018 12:11,FALSE,NA,9.69183E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YHamame,4,TRUE,FALSE,NA,NA
4360,"Si presenta síntomas de influenza, debe permanecer en su casa y evitar el contacto con otras personas, excepto para recibir atención médica",FALSE,0,NA,3/1/2018 11:59,FALSE,NA,9.6918E+17,NA,"<a href=""https://octopusocial.com"" rel=""nofollow"">OctopuSocial Inc</a>",carolyn_doctor,0,FALSE,FALSE,NA,NA
4361,@sandra_ov Todavía no@lo aprovecho y me día la gripa influenza necesito un saludo especial Para arrancar https://t.co/pUcLbwFeqB,FALSE,1,sandra_ov,3/1/2018 11:58,FALSE,9.69178E+17,9.6918E+17,183227610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PacoOlivares53,0,FALSE,FALSE,NA,NA
4362,El FDA comienza a evaluar la vacuna de la influenza vía @elnuevodia https://t.co/SbYd438zoK,FALSE,1,NA,3/1/2018 11:55,FALSE,NA,9.69179E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MabelMFigueroa,0,FALSE,FALSE,NA,NA
4363,"ICYMI: Time is ripe to speed universal flu vaccine, US infectious disease chief says https://t.co/64ZhHVEg26 #flu… https://t.co/mAGKClaXWf",FALSE,1,NA,3/1/2018 11:54,TRUE,NA,9.69179E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DonnaYoungDC,0,FALSE,FALSE,NA,NA
4364,"RT @MerckVetManual: 2 strains of CIV have been identified, H3N8 and H3N2. The H3N8 strain was first identified in the USA in 2004, and the…",FALSE,0,NA,3/1/2018 11:51,FALSE,NA,9.69178E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",wameyokw,3,TRUE,FALSE,NA,NA
